Wavelength(nm)	n	k
3670	2.90000000000000	2.33120000000000e-07
3680	2.90000000000000	2.35280000000000e-07
3690	2.90000000000000	2.37360000000000e-07
3700	2.90000000000000	2.39520000000000e-07
3710	2.90000000000000	2.41680000000000e-07
3720	2.90000000000000	2.43840000000000e-07
3730	2.90000000000000	2.46000000000000e-07
3740	2.90000000000000	2.48160000000000e-07
3750	2.90000000000000	2.50400000000000e-07
3760	2.90000000000000	2.52640000000000e-07
3770	2.90000000000000	2.54880000000000e-07
3780	2.90000000000000	2.57120000000000e-07
3790	2.90000000000000	2.59360000000000e-07
3800	2.90000000000000	2.61680000000000e-07
3810	2.90000000000000	2.63920000000000e-07
3820	2.90000000000000	2.66240000000000e-07
3830	2.90000000000000	2.68560000000000e-07
3840	2.90000000000000	2.70960000000000e-07
3850	2.90000000000000	2.73280000000000e-07
3860	2.90000000000000	2.75680000000000e-07
3870	2.90000000000000	2.78080000000000e-07
3880	2.90000000000000	2.80480000000000e-07
3890	2.90000000000000	2.82880000000000e-07
3900	2.90000000000000	2.85360000000000e-07
3910	2.90000000000000	2.87760000000000e-07
3920	2.90000000000000	2.90240000000000e-07
3930	2.90000000000000	2.92720000000000e-07
3940	2.90000000000000	2.95280000000000e-07
3950	2.90000000000000	2.97760000000000e-07
3960	2.90000000000000	3.00320000000000e-07
3970	2.90000000000000	3.02880000000000e-07
3980	2.90000000000000	3.05440000000000e-07
3990	2.90000000000000	3.08080000000000e-07
4000	2.90000000000000	3.10640000000000e-07
4010	2.90000000000000	3.13280000000000e-07
4020	2.90000000000000	3.15920000000000e-07
4030	2.90000000000000	3.18560000000000e-07
4040	2.90000000000000	3.21280000000000e-07
4050	2.90000000000000	3.23920000000000e-07
4060	2.90000000000000	3.26640000000000e-07
4070	2.90000000000000	3.29360000000000e-07
4080	2.90000000000000	3.32160000000000e-07
4090	2.90000000000000	3.34880000000000e-07
4100	2.90000000000000	3.37680000000000e-07
4110	2.90000000000000	3.40480000000000e-07
4120	2.90000000000000	3.43280000000000e-07
4130	2.90000000000000	3.46160000000000e-07
4140	2.90000000000000	3.48960000000000e-07
4150	2.90000000000000	3.51840000000000e-07
4160	2.90000000000000	3.54720000000000e-07
4170	2.90000000000000	3.57680000000000e-07
4180	2.90000000000000	3.60640000000000e-07
4190	2.90000000000000	3.63520000000000e-07
4200	2.90000000000000	3.66560000000000e-07
4210	2.90000000000000	3.69520000000000e-07
4220	2.90000000000000	3.72480000000000e-07
4230	2.90000000000000	3.75520000000000e-07
4240	2.90000000000000	3.78560000000000e-07
4250	2.90000000000000	3.81680000000000e-07
4260	2.90000000000000	3.84720000000000e-07
4270	2.90000000000000	3.87840000000000e-07
4280	2.90000000000000	3.90960000000000e-07
4290	2.90000000000000	3.94080000000000e-07
4300	2.90000000000000	3.97280000000000e-07
4310	2.90000000000000	4.00480000000000e-07
4320	2.90000000000000	4.03680000000000e-07
4330	2.90000000000000	4.06880000000000e-07
4340	2.90000000000000	4.10160000000000e-07
4350	2.90000000000000	4.13440000000000e-07
4360	2.90000000000000	4.16720000000000e-07
4370	2.90000000000000	4.20000000000000e-07
4380	2.90000000000000	4.23360000000000e-07
4390	2.90000000000000	4.26720000000000e-07
4400	2.90000000000000	4.30080000000000e-07
4410	2.90000000000000	4.33440000000000e-07
4420	2.90000000000000	4.36880000000000e-07
4430	2.90000000000000	4.40320000000000e-07
4440	2.90000000000000	4.43760000000000e-07
4450	2.90000000000000	4.47280000000000e-07
4460	2.90000000000000	4.50800000000000e-07
4470	2.90000000000000	4.54320000000000e-07
4480	2.90000000000000	4.57840000000000e-07
4490	2.90000000000000	4.61440000000000e-07
4500	2.90000000000000	4.64960000000000e-07
4510	2.90000000000000	4.68640000000000e-07
4520	2.90000000000000	4.72240000000000e-07
4530	2.90000000000000	4.75920000000000e-07
4540	2.90000000000000	4.79600000000000e-07
4550	2.90000000000000	4.83280000000000e-07
4560	2.90000000000000	4.87040000000000e-07
4570	2.90000000000000	4.90800000000000e-07
4580	2.90000000000000	4.94560000000000e-07
4590	2.90000000000000	4.98400000000000e-07
4600	2.90000000000000	5.02160000000000e-07
4610	2.90000000000000	5.06080000000000e-07
4620	2.90000000000000	5.09920000000000e-07
4630	2.90000000000000	5.13840000000000e-07
4640	2.90000000000000	5.17760000000000e-07
4650	2.90000000000000	5.21680000000000e-07
4660	2.90000000000000	5.25680000000000e-07
4670	2.90000000000000	5.29680000000000e-07
4680	2.90000000000000	5.33680000000000e-07
4690	2.90000000000000	5.37760000000000e-07
4700	2.90000000000000	5.41840000000000e-07
4710	2.90000000000000	5.45920000000000e-07
4720	2.90000000000000	5.50000000000000e-07
4730	2.90000000000000	5.54160000000000e-07
4740	2.90000000000000	5.58320000000000e-07
4750	2.90000000000000	5.62560000000000e-07
4760	2.90000000000000	5.66800000000000e-07
4770	2.90000000000000	5.71040000000000e-07
4780	2.90000000000000	5.75280000000000e-07
4790	2.90000000000000	5.79600000000000e-07
4800	2.90000000000000	5.83920000000000e-07
4810	2.90000000000000	5.88320000000000e-07
4820	2.90000000000000	5.92720000000000e-07
4830	2.90000000000000	5.97120000000000e-07
4840	2.90000000000000	6.01600000000000e-07
4850	2.90000000000000	6.06080000000000e-07
4860	2.90000000000000	6.10560000000000e-07
4870	2.90000000000000	6.15040000000000e-07
4880	2.90000000000000	6.19600000000000e-07
4890	2.90000000000000	6.24240000000000e-07
4900	2.90000000000000	6.28800000000000e-07
4910	2.90000000000000	6.33440000000000e-07
4920	2.90000000000000	6.38160000000000e-07
4930	2.90000000000000	6.42800000000000e-07
4940	2.90000000000000	6.47520000000000e-07
4950	2.90000000000000	6.52320000000000e-07
4960	2.90000000000000	6.57120000000000e-07
4970	2.90000000000000	6.61920000000000e-07
4980	2.90000000000000	6.66800000000000e-07
4990	2.90000000000000	6.71680000000000e-07
5000	2.90000000000000	6.76560000000000e-07
5010	2.90000000000000	6.81520000000000e-07
5020	2.90000000000000	6.86480000000000e-07
5030	2.90000000000000	6.91440000000000e-07
5040	2.90000000000000	6.96480000000000e-07
5050	2.90000000000000	7.01520000000000e-07
5060	2.90000000000000	7.06640000000000e-07
5070	2.90000000000000	7.11760000000000e-07
5080	2.90000000000000	7.16960000000000e-07
5090	2.90000000000000	7.22080000000000e-07
5100	2.90000000000000	7.27360000000000e-07
5110	2.90000000000000	7.32560000000000e-07
5120	2.90000000000000	7.37840000000000e-07
5130	2.90000000000000	7.43200000000000e-07
5140	2.90000000000000	7.48560000000000e-07
5150	2.90000000000000	7.53920000000000e-07
5160	2.90000000000000	7.59360000000000e-07
5170	2.90000000000000	7.64800000000000e-07
5180	2.90000000000000	7.70320000000000e-07
5190	2.90000000000000	7.75840000000000e-07
5200	2.90000000000000	7.81360000000000e-07
5210	2.90000000000000	7.86960000000000e-07
5220	2.90000000000000	7.92560000000000e-07
5230	2.90000000000000	7.98240000000000e-07
5240	2.90000000000000	8.03920000000000e-07
5250	2.90000000000000	8.09680000000000e-07
5260	2.90000000000000	8.15440000000000e-07
5270	2.90000000000000	8.21200000000000e-07
5280	2.90000000000000	8.27040000000000e-07
5290	2.90000000000000	8.32960000000000e-07
5300	2.90000000000000	8.38880000000000e-07
5310	2.90000000000000	8.44800000000000e-07
5320	2.90000000000000	8.50800000000000e-07
5330	2.90000000000000	8.56800000000000e-07
5340	2.90000000000000	8.62880000000000e-07
5350	2.90000000000000	8.68960000000000e-07
5360	2.90000000000000	8.75120000000000e-07
5370	2.90000000000000	8.81280000000000e-07
5380	2.90000000000000	8.87440000000000e-07
5390	2.90000000000000	8.93760000000000e-07
5400	2.90000000000000	9.00000000000000e-07
5410	2.90000000000000	9.06320000000000e-07
5420	2.90000000000000	9.12720000000000e-07
5430	2.90000000000000	9.19120000000000e-07
5440	2.90000000000000	9.25600000000000e-07
5450	2.90000000000000	9.32080000000000e-07
5460	2.90000000000000	9.38560000000000e-07
5470	2.90000000000000	9.45200000000000e-07
5480	2.90000000000000	9.51760000000000e-07
5490	2.90000000000000	9.58400000000000e-07
5500	2.90000000000000	9.65120000000000e-07
5510	2.90000000000000	9.71840000000000e-07
5520	2.90000000000000	9.78640000000000e-07
5530	2.90000000000000	9.85440000000000e-07
5540	2.90000000000000	9.92320000000000e-07
5550	2.90000000000000	9.99280000000000e-07
5560	2.90000000000000	1.00616000000000e-06
5570	2.90000000000000	1.01320000000000e-06
5580	2.90000000000000	1.02024000000000e-06
5590	2.90000000000000	1.02728000000000e-06
5600	2.90000000000000	1.03448000000000e-06
5610	2.90000000000000	1.04160000000000e-06
5620	2.90000000000000	1.04880000000000e-06
5630	2.90000000000000	1.05608000000000e-06
5640	2.90000000000000	1.06344000000000e-06
5650	2.90000000000000	1.07080000000000e-06
5660	2.90000000000000	1.07816000000000e-06
5670	2.90000000000000	1.08560000000000e-06
5680	2.90000000000000	1.09312000000000e-06
5690	2.90000000000000	1.10064000000000e-06
5700	2.90000000000000	1.10824000000000e-06
5710	2.90000000000000	1.11592000000000e-06
5720	2.90000000000000	1.12360000000000e-06
5730	2.90000000000000	1.13136000000000e-06
5740	2.90000000000000	1.13912000000000e-06
5750	2.90000000000000	1.14696000000000e-06
5760	2.90000000000000	1.15488000000000e-06
5770	2.90000000000000	1.16280000000000e-06
5780	2.90000000000000	1.17080000000000e-06
5790	2.90000000000000	1.17880000000000e-06
5800	2.90000000000000	1.18688000000000e-06
5810	2.90000000000000	1.19504000000000e-06
5820	2.90000000000000	1.20328000000000e-06
5830	2.90000000000000	1.21152000000000e-06
5840	2.90000000000000	1.21976000000000e-06
5850	2.90000000000000	1.22816000000000e-06
5860	2.90000000000000	1.23656000000000e-06
5870	2.90000000000000	1.24504000000000e-06
5880	2.90000000000000	1.25352000000000e-06
5890	2.90000000000000	1.26208000000000e-06
5900	2.90000000000000	1.27072000000000e-06
5910	2.90000000000000	1.27944000000000e-06
5920	2.90000000000000	1.28816000000000e-06
5930	2.90000000000000	1.29696000000000e-06
5940	2.90000000000000	1.30584000000000e-06
5950	2.90000000000000	1.31472000000000e-06
5960	2.90000000000000	1.32368000000000e-06
5970	2.90000000000000	1.33272000000000e-06
5980	2.90000000000000	1.34184000000000e-06
5990	2.90000000000000	1.35096000000000e-06
6000	2.90000000000000	1.36016000000000e-06
6010	2.90000000000000	1.36944000000000e-06
6020	2.90000000000000	1.37872000000000e-06
6030	2.90000000000000	1.38816000000000e-06
6040	2.90000000000000	1.39760000000000e-06
6050	2.90000000000000	1.40712000000000e-06
6060	2.90000000000000	1.41664000000000e-06
6070	2.90000000000000	1.42632000000000e-06
6080	2.90000000000000	1.43600000000000e-06
6090	2.90000000000000	1.44576000000000e-06
6100	2.90000000000000	1.45560000000000e-06
6110	2.90000000000000	1.46544000000000e-06
6120	2.90000000000000	1.47544000000000e-06
6130	2.90000000000000	1.48544000000000e-06
6140	2.90000000000000	1.49552000000000e-06
6150	2.90000000000000	1.50568000000000e-06
6160	2.90000000000000	1.51592000000000e-06
6170	2.90000000000000	1.52624000000000e-06
6180	2.90000000000000	1.53656000000000e-06
6190	2.90000000000000	1.54704000000000e-06
6200	2.90000000000000	1.55752000000000e-06
6210	2.90000000000000	1.56808000000000e-06
6220	2.90000000000000	1.57872000000000e-06
6230	2.90000000000000	1.58944000000000e-06
6240	2.90000000000000	1.60024000000000e-06
6250	2.90000000000000	1.61104000000000e-06
6260	2.90000000000000	1.62200000000000e-06
6270	2.90000000000000	1.63304000000000e-06
6280	2.90000000000000	1.64408000000000e-06
6290	2.90000000000000	1.65528000000000e-06
6300	2.90000000000000	1.66648000000000e-06
6310	2.90000000000000	1.67776000000000e-06
6320	2.90000000000000	1.68920000000000e-06
6330	2.90000000000000	1.70064000000000e-06
6340	2.90000000000000	1.71216000000000e-06
6350	2.90000000000000	1.72376000000000e-06
6360	2.90000000000000	1.73552000000000e-06
6370	2.90000000000000	1.74728000000000e-06
6380	2.90000000000000	1.75912000000000e-06
6390	2.90000000000000	1.77104000000000e-06
6400	2.90000000000000	1.78312000000000e-06
6410	2.90000000000000	1.79520000000000e-06
6420	2.90000000000000	1.80736000000000e-06
6430	2.90000000000000	1.81968000000000e-06
6440	2.90000000000000	1.83200000000000e-06
6450	2.90000000000000	1.84448000000000e-06
6460	2.90000000000000	1.85704000000000e-06
6470	2.90000000000000	1.86960000000000e-06
6480	2.90000000000000	1.88232000000000e-06
6490	2.90000000000000	1.89512000000000e-06
6500	2.90000000000000	1.90800000000000e-06
6510	2.90000000000000	1.92104000000000e-06
6520	2.90000000000000	1.93408000000000e-06
6530	2.90000000000000	1.94728000000000e-06
6540	2.90000000000000	1.96048000000000e-06
6550	2.90000000000000	1.97384000000000e-06
6560	2.90000000000000	1.98728000000000e-06
6570	2.90000000000000	2.00088000000000e-06
6580	2.90000000000000	2.01448000000000e-06
6590	2.90000000000000	2.02824000000000e-06
6600	2.90000000000000	2.04208000000000e-06
6610	2.90000000000000	2.05600000000000e-06
6620	2.90000000000000	2.07008000000000e-06
6630	2.90000000000000	2.08416000000000e-06
6640	2.90000000000000	2.09840000000000e-06
6650	2.90000000000000	2.11280000000000e-06
6660	2.90000000000000	2.12720000000000e-06
6670	2.90000000000000	2.14176000000000e-06
6680	2.90000000000000	2.15648000000000e-06
6690	2.90000000000000	2.17120000000000e-06
6700	2.90000000000000	2.18608000000000e-06
6710	2.90000000000000	2.20112000000000e-06
6720	2.90000000000000	2.21616000000000e-06
6730	2.90000000000000	2.23144000000000e-06
6740	2.90000000000000	2.24672000000000e-06
6750	2.90000000000000	2.26216000000000e-06
6760	2.90000000000000	2.27776000000000e-06
6770	2.90000000000000	2.29336000000000e-06
6780	2.90000000000000	2.30920000000000e-06
6790	2.90000000000000	2.32512000000000e-06
6800	2.90000000000000	2.34112000000000e-06
6810	2.90000000000000	2.35728000000000e-06
6820	2.90000000000000	2.37352000000000e-06
6830	2.90000000000000	2.38992000000000e-06
6840	2.90000000000000	2.40648000000000e-06
6850	2.90000000000000	2.42312000000000e-06
6860	2.90000000000000	2.43992000000000e-06
6870	2.90000000000000	2.45680000000000e-06
6880	2.90000000000000	2.47384000000000e-06
6890	2.90000000000000	2.49104000000000e-06
6900	2.90000000000000	2.50832000000000e-06
6910	2.90000000000000	2.52576000000000e-06
6920	2.90000000000000	2.54328000000000e-06
6930	2.90000000000000	2.56104000000000e-06
6940	2.90000000000000	2.57888000000000e-06
6950	2.90000000000000	2.59688000000000e-06
6960	2.90000000000000	2.61504000000000e-06
6970	2.90000000000000	2.63328000000000e-06
6980	2.90000000000000	2.65168000000000e-06
6990	2.90000000000000	2.67032000000000e-06
7000	2.90000000000000	2.68904000000000e-06
7010	2.90000000000000	2.70792000000000e-06
7020	2.90000000000000	2.72688000000000e-06
7030	2.90000000000000	2.74608000000000e-06
7040	2.90000000000000	2.76544000000000e-06
7050	2.90000000000000	2.78496000000000e-06
7060	2.90000000000000	2.80456000000000e-06
7070	2.90000000000000	2.82440000000000e-06
7080	2.90000000000000	2.84440000000000e-06
7090	2.90000000000000	2.86456000000000e-06
7100	2.90000000000000	2.88488000000000e-06
7110	2.90000000000000	2.90536000000000e-06
7120	2.90000000000000	2.92600000000000e-06
7130	2.90000000000000	2.94680000000000e-06
7140	2.90000000000000	2.96784000000000e-06
7150	2.90000000000000	2.98904000000000e-06
7160	2.90000000000000	3.01040000000000e-06
7170	2.90000000000000	3.03192000000000e-06
7180	2.90000000000000	3.05368000000000e-06
7190	2.90000000000000	3.07560000000000e-06
7200	2.90000000000000	3.09776000000000e-06
7210	2.90000000000000	3.12008000000000e-06
7220	2.90000000000000	3.14256000000000e-06
7230	2.90000000000000	3.16528000000000e-06
7240	2.90000000000000	3.18816000000000e-06
